graph_name,balance,number_of_nodes,number_of_edges,node_of_max_density_subgraph,average_clustering,degree_assortativity_coefficient,local_efficiency,global_efficiency,diameter,average_shortest_path_length,wiener_index
complete-graph-0726_1,False,669,2299,0.17787742899850523,0.06121164585290146,0.4356699915273414,0.0938764218595523,0.23600356457114766,11,4.893312030647226,1093391.0
complete-graph-0727_1,False,714,1724,0.06722689075630252,0.04225421326261663,0.34892217620052524,0.05174361624991882,0.2067275702547466,10,5.371951866300518,1367382.0
complete-graph-0728_1,False,651,2060,0.14592933947772657,0.0305437948295091,0.10481344794601503,0.03680634038544946,0.25547983847501543,10,4.3912938674229,929088.0
complete-graph-0729_1,False,597,1394,0.1541038525963149,0.043969049747944175,0.5473321148883248,0.0572376041974032,0.21724538988703823,9,5.067367036524907,901515.0
complete-graph-0730_1,False,663,2308,0.1975867269984917,0.05919165885229227,0.4171549290762019,0.09753725570279113,0.2587650181302644,8,4.287715365021212,940952.0
complete-graph-0731_1,False,792,2587,0.03787878787878788,0.05566480377086443,0.2764749658598594,0.08254767422065404,0.2434434103340287,10,4.59581593431151,1439575.0
complete-graph-0732_1,False,698,2196,0.2793696275071633,0.055562462426612155,0.6301245331360829,0.08599480933395659,0.22176062168954858,9,5.022597871352049,1221762.0
complete-graph-0733_1,False,615,2070,0.08455284552845528,0.06504760874918693,0.34593393123137917,0.09497254055348274,0.2529849517199947,9,4.46137549323376,842330.0
complete-graph-0734_1,False,794,2643,0.28085642317380355,0.05188879130944629,0.16867775888648404,0.06643314855216624,0.22931336189386145,10,4.966075960625244,1563425.0
complete-graph-0735_1,False,587,1579,0.151618398637138,0.04280778846366578,0.7014041054341725,0.055790417432544474,0.22091898634731677,9,5.067050020059189,871487.0
complete-graph-0736_1,False,972,3407,0.04938271604938271,0.06801193776502436,0.28409328540314693,0.09362569319873858,0.22335622545547293,11,5.113119985759876,2412912.0
complete-graph-0737_1,False,608,1934,0.07894736842105263,0.04917955764995234,0.33397924568956955,0.06544972982061799,0.263038142617421,9,4.200094294632793,775035.0
complete-graph-0738_1,False,756,2713,0.20238095238095238,0.07244989941068375,0.49992941749980574,0.11425744391358414,0.2470593860141365,9,4.502095378254318,1284853.0
complete-graph-0739_1,False,817,2867,0.0795593635250918,0.07022495388468467,0.31761255160460045,0.10920228804955158,0.24372238950694428,9,4.554569563443493,1518202.0
complete-graph-0740_1,False,851,2487,0.11750881316098707,0.06136849525596334,0.5881577650703371,0.08550540187962548,0.20257659143860096,11,5.5327351904334,2001052.0
complete-graph-0741_1,False,629,1493,0.14149443561208266,0.046582767171002445,0.43348731956127234,0.06375646066822538,0.2134044712159198,10,5.195553552803459,1026153.0
complete-graph-0742_1,False,770,2434,0.12987012987012986,0.029760801968594177,0.07620841898826888,0.03357207667272603,0.25137318086780536,10,4.396720314795737,1301715.0
complete-graph-0743_1,False,770,2591,0.1,0.08474230378737659,0.3674228128059554,0.118054185268089,0.22627388492954886,11,5.071805177917011,1501584.0
complete-graph-0744_1,False,671,2478,0.11326378539493294,0.09621476484806023,0.44165955278050034,0.1465213027655105,0.2435290000213416,9,4.680726027092555,1052157.0
complete-graph-0745_1,False,688,1848,0.06976744186046512,0.06179960220657909,0.6343516805483443,0.08088985916799461,0.21325417445073463,10,5.195169425544159,1227764.0
complete-graph-0746_1,False,581,1984,0.12220309810671257,0.07169158533186068,0.39142295554568435,0.1168454574048378,0.262937749119732,9,4.2438839100243335,715052.0
complete-graph-0747_1,False,632,1996,0.12974683544303797,0.04583639813070186,0.06973963095153206,0.06364607526791068,0.262864839911467,9,4.194010912957131,836269.0
complete-graph-0748_1,False,621,1923,0.04830917874396135,0.040673702750997374,0.016003946321666546,0.052318664367778676,0.2557498394226795,9,4.3668276972624795,840658.0
complete-graph-0749_1,False,784,2144,0.1441326530612245,0.06156552489460658,0.6598109108230473,0.09996262595114636,0.2124049501967173,9,5.139139755519066,1577387.0
complete-graph-0750_1,False,668,1551,0.061377245508982034,0.048086270017407735,0.37683090576111006,0.059783732568163765,0.20467843251902165,11,5.461957643932525,1216804.0
complete-graph-0751_1,False,601,1965,0.09983361064891846,0.06027195211887389,0.3624222148149222,0.08582372658198663,0.2630807780681424,8,4.225474209650582,761853.0
complete-graph-0752_1,False,684,2307,0.1301169590643275,0.048322031666907045,0.335702555875176,0.06415739311042273,0.24551998556923027,9,4.588768162475491,1071872.0
complete-graph-0753_1,False,612,1907,0.09803921568627451,0.03922527182331098,0.04059236401900314,0.04829039500199631,0.26146139124845336,9,4.265272830354182,797461.0
complete-graph-0754_1,False,670,2267,0.1761194029850746,0.043248045486851426,0.4413741969323037,0.06354739387202077,0.25255334297247267,9,4.444892131271891,996167.0
complete-graph-0755_1,False,649,1780,0.046224961479198766,0.0539784560585793,0.6064530060398056,0.08152155739597959,0.21560492151313124,10,5.180548422073846,1089345.0
complete-graph-0756_1,False,594,1574,0.29292929292929293,0.049119230937412724,0.572777960915004,0.06722439426143133,0.2235702785678843,9,4.966869368218441,874770.0
complete-graph-0757_1,False,725,1933,0.2979310344827586,0.06131346048587435,0.5654525819158888,0.07993225114604428,0.20912519996213752,9,5.297008954086492,1390200.0
complete-graph-0758_1,False,807,2376,0.3990086741016109,0.05741101800581359,0.4874969382529111,0.0823841272349858,0.21361656857200165,10,5.178844539559254,1684269.0
complete-graph-0759_1,False,707,2225,0.09900990099009901,0.05612212712637042,0.08323621924834171,0.07301256159106233,0.24966998607669222,10,4.459825059802621,1113043.0
complete-graph-0760_1,False,649,1562,0.15408320493066255,0.03122728153544794,0.458703189733089,0.03585048347760212,0.21749324281843518,9,5.067520782210048,1065578.0
complete-graph-0761_1,False,824,3070,0.30461165048543687,0.06584386725020668,0.4760327745784224,0.09206008434219873,0.2295193919717938,11,4.987244747490238,1691055.0
complete-graph-0762_1,False,660,2144,0.07878787878787878,0.05579982999769098,0.3347642022778808,0.07755104611833667,0.2583394151789903,8,4.266409159884122,927816.0
complete-graph-0763_1,False,581,1569,0.1944922547332186,0.0637148141476379,0.6559435579959395,0.09053250446601158,0.21401412358268496,10,5.2955486972520625,892247.0
complete-graph-0764_1,False,679,1656,0.044182621502209134,0.05571099249302488,0.5708987501991591,0.0724103685002065,0.20945878822845596,10,5.316255468522598,1223701.0
complete-graph-0765_1,False,834,2244,0.2278177458033573,0.04982580702005164,0.4576302045055621,0.06712894812672134,0.20193517169338138,10,5.4950699704342165,1908773.0
complete-graph-0766_1,False,915,3360,0.1650273224043716,0.058057786172540385,0.33417918333967095,0.08487163977347437,0.23132324384966158,9,4.849627530461192,2027896.0
complete-graph-0767_1,False,764,2497,0.24083769633507854,0.03684899306627054,0.15352243484529743,0.04298552354180627,0.25086887261410024,9,4.423994565403855,1289444.0
complete-graph-0768_1,False,588,1875,0.14795918367346939,0.06438119703425825,0.15296880300541527,0.086282851691015,0.27101163090329794,7,4.022940351609128,694271.0
complete-graph-0769_1,False,616,1497,0.09740259740259741,0.05041082999209428,0.6452768346231579,0.07415966503908498,0.21403264853562048,9,5.173973181290254,980054.0
complete-graph-0770_1,False,592,1844,0.09966216216216216,0.03915250477750476,0.116859272734806,0.04893736268736271,0.25015012066088393,9,4.577176796085426,800713.0
complete-graph-0771_1,False,570,1518,0.1456140350877193,0.04577578596154443,0.6623873965123214,0.06559803567278137,0.21500187688454628,10,5.2826688866278175,856664.0
complete-graph-0772_1,False,587,2029,0.141396933560477,0.04303024251916921,0.4056920529548218,0.05606865333228197,0.2637114248224752,8,4.239500904117076,729156.0
complete-graph-0773_1,False,722,2145,0.07202216066481995,0.07112406291769177,0.5652256083076379,0.10996170902482738,0.2090217016422874,11,5.367840910400682,1397147.0
complete-graph-0774_1,False,755,2632,0.13245033112582782,0.0601480050486673,0.4009720666735528,0.09222596718954341,0.2466212813345614,9,4.503251532664641,1281783.0
complete-graph-0775_1,False,897,3090,0.046822742474916385,0.057028324085180375,0.26331587918307797,0.08200541314253697,0.22491900478666582,10,5.051170070871158,2029843.0
complete-graph-0776_1,False,739,2644,0.20433017591339647,0.05795904156775889,0.43052218091921285,0.09551284281271462,0.2431692264275155,9,4.650989581614355,1268283.0
complete-graph-0777_1,False,489,1521,0.07157464212678936,0.0634879321995886,0.03157066661989733,0.08106300860390847,0.2799924250767193,7,3.9070367762915286,466172.0
complete-graph-0778_1,False,580,1407,0.0896551724137931,0.05185256314566657,0.6680426705480643,0.06956349262168228,0.22102555176420854,10,4.984152224405932,836889.0
complete-graph-0779_1,False,667,1651,0.19490254872563717,0.040613209878577174,0.5225626213050588,0.0513238211064298,0.21318288732035223,9,5.2042942492717605,1155931.0
complete-graph-0780_1,False,637,1796,0.08791208791208792,0.07419583653538771,0.615404540879297,0.1078583104092154,0.21122982021569567,9,5.331289555009231,1079938.0
complete-graph-0781_1,False,947,2965,0.10559662090813093,0.048196558809019296,0.539631793916039,0.06405114979108052,0.19662516314501047,10,5.7589762708988665,2579624.0
complete-graph-0782_1,False,762,2705,0.16404199475065617,0.05567460390295049,0.38257524910670465,0.08352464543573472,0.2420697604432169,10,4.698780096640351,1362369.0
complete-graph-0783_1,False,859,2486,0.11059371362048893,0.05571941963094473,0.555731009150581,0.07726775234300602,0.2017400532192408,11,5.532043819587475,2038619.0
complete-graph-0784_1,False,710,1949,0.2633802816901408,0.059616400813583964,0.4799196165154308,0.08098370200482881,0.2100686251969937,10,5.307375990782495,1335840.0
complete-graph-0785_1,False,734,2538,0.11307901907356949,0.08071496743359234,0.37800342963021033,0.12194886837367598,0.24248432957782592,10,4.633182286226214,1246377.0
complete-graph-0786_1,False,888,2694,0.10022522522522523,0.05648513773513782,0.6021268621577344,0.08215196469660761,0.20475251987381515,10,5.449297662939151,2146086.0
complete-graph-0787_1,False,700,1827,0.1357142857142857,0.03740859140859139,0.542355062031992,0.05033875423518283,0.21588738852673492,9,5.1194114040465974,1252464.0
complete-graph-0788_1,False,734,2562,0.22615803814713897,0.059907846512270366,0.49811586760798915,0.0798205547306393,0.24670240368385354,9,4.542817951682273,1222068.0
complete-graph-0789_1,False,772,2139,0.046632124352331605,0.07255277000590954,0.5329543583303141,0.09191073634012152,0.20413879744453475,10,5.478548819580251,1630449.0
complete-graph-0790_1,False,934,3377,0.10706638115631692,0.05975773030345409,0.31531569884708444,0.07957825468618719,0.2243337479158092,11,5.063087688857982,2206043.0
complete-graph-0791_1,False,866,2487,0.04157043879907621,0.05163523287079875,0.5820454409011312,0.07236782954450394,0.20290061041278584,10,5.4831568970350695,2053689.0
complete-graph-0792_1,False,651,1851,0.09984639016897082,0.0858333635983406,0.6504246122104841,0.12839899198770172,0.20565620469266077,10,5.510707786836819,1165928.0
complete-graph-0793_1,False,599,1898,0.14357262103505844,0.036510391852628866,0.12254001175373756,0.05084900939658869,0.2704360348945582,8,4.0463425664848325,724704.0
complete-graph-0794_1,False,674,2278,0.14836795252225518,0.04450808835081829,0.4002231456233728,0.06043351581927252,0.25611585724756325,10,4.363662417714208,989683.0
complete-graph-0795_1,False,822,3006,0.14233576642335766,0.05810713883384566,0.3928242690087522,0.0891827339860678,0.24179935458209728,9,4.623407452190226,1560081.0
complete-graph-0796_1,False,658,2161,0.12613981762917933,0.04385739218565963,0.43058197304788426,0.05442631400458151,0.2558134636992072,8,4.3679153192414635,944138.0
complete-graph-0797_1,False,810,2838,0.0691358024691358,0.05278134182617621,0.27677011766736503,0.07629977190677559,0.240208343476791,9,4.654378977246715,1524984.0
complete-graph-0798_1,False,663,1887,0.06334841628959276,0.05611580475833874,0.606509938252899,0.07997958970809652,0.21360476253361116,9,5.262425211776553,1154855.0
complete-graph-0799_1,False,785,2496,0.17961783439490445,0.07177794251042667,0.6292196447263105,0.1096186024991759,0.20791114990096718,10,5.400630443260106,1661882.0
complete-graph-0800_1,False,773,2409,0.054333764553686936,0.047558406808083396,0.009178592365407787,0.05924160406695984,0.23025848244911823,9,4.895417892740081,1460685.0
eurosis_0,True,1272,6454,0.025943396226415096,0.3168025329716977,-0.011703403111038036,0.4363857110464154,0.28238183031585523,10,3.895931990360683,3149300.0
facebook0simi_1,False,397,2690,0.163727959697733,0.40434898182437934,0.24164650988226896,0.5136050882359184,0.3317492727442364,9,3.567628425311045,280437.0
facebook107_1,False,1034,26749,0.22243713733075435,0.5264047980773336,0.4315692408853532,0.7167456290183386,0.38505574076239385,9,2.951675932150073,1576375.0
facebook1684_1,False,775,14006,0.17419354838709677,0.47138557515631374,0.3268349056797532,0.6698763387892595,0.37924231057917224,10,3.0422572309744105,912449.0
facebook414simi_1,False,341,4195,0.1466275659824047,0.637276155330765,-0.49228784389149305,0.7532208960571768,0.40933327583232065,7,3.0336208383646714,175859.0
p2p_0,True,8104,26008,0.047013820335636725,0.009538180379268997,0.0331070345533401,0.012607607538600607,0.22027405679432294,10,4.766615267717379,156503976.0
GMD_email_0.6_Rnd_2_0,True,679,1460,0.3166421207658321,0.09061496064177917,0.024948988639188114,0.1018904902124547,0.232089915713246,10,4.737019997306468,1090372.0
GMD_email_0.6_Rnd_3_0,True,679,1406,0.2106038291605302,0.0852189970843564,0.011664358035881532,0.09471139049676244,0.22633936632916205,12,4.883031179810671,1123981.0
GMD_email_0.6_Rnd_5_0,True,679,1439,0.25625920471281294,0.0806388161154322,0.08006974916171654,0.08953665076252801,0.2295883886835572,13,4.819724477693641,1109409.0
GMD_facebook1684_0.8_Rnd_4_1,False,620,2124,0.3548387096774194,0.09004440219579166,0.14711580306212385,0.12155241213844843,0.2527533084539115,12,4.626775756944083,887832.0
GMD_facebook1684_0.8_Rnd_6_1,False,620,2327,0.1967741935483871,0.09958522945060712,0.17011653469162832,0.1430484956211346,0.2552329414462249,12,4.644832977226536,891297.0
GMD_facebook1912_0.7_Rnd_10_1,False,520,1393,0.2403846153846154,0.05011976780132885,0.13226120096157468,0.056811534561676015,0.2458732895272626,13,4.760019267822736,642317.0
GMD_facebook1912_0.7_Rnd_1_1,False,520,1934,0.3153846153846154,0.054965171603016304,0.1758780327923578,0.06751126885260053,0.2748669157693199,14,4.355854453831332,587779.0
GMD_facebook1912_0.7_Rnd_2_1,False,520,1430,0.2326923076923077,0.04310780349152582,0.12440317690895644,0.0483013248135748,0.2418043734541152,13,4.86469542018675,656442.0
GMD_facebook1912_0.7_Rnd_3_1,False,520,1933,0.33076923076923076,0.05939655057092571,0.2742697686249579,0.07163515506380608,0.27294035891577284,16,4.3694234474581295,589610.0
GMD_facebook1912_0.7_Rnd_4_1,False,520,2207,0.3153846153846154,0.06465607969513658,0.2335912284234827,0.08563246020976718,0.29021779253684404,11,3.990077071290944,538421.0
GMD_facebook1912_0.7_Rnd_5_1,False,520,1265,0.2326923076923077,0.03493534023794205,0.12671982226441278,0.03732043021918587,0.22849152994007413,15,5.192974655402401,700740.0
GMD_facebook1912_0.7_Rnd_6_1,False,520,1462,0.3038461538461538,0.05089075043713572,0.12235197281019948,0.05574054359810485,0.2438653092000077,13,4.821705943382244,650641.0
GMD_facebook1912_0.7_Rnd_7_1,False,520,2262,0.3384615384615385,0.062445306267781955,0.32516990097777493,0.0925058667302791,0.29059452536308117,11,4.0860752927226915,551375.0
GMD_facebook1912_0.7_Rnd_8_1,False,520,2128,0.3423076923076923,0.06247978858066149,0.42274480749624405,0.08867834115542704,0.27061624314259297,13,4.476211649622054,604020.0
GMD_facebook1912_0.7_Rnd_9_1,False,520,1480,0.3019230769230769,0.053058489398987115,0.24003719355947906,0.058718642112872865,0.2379682039214633,12,5.014465688454128,676652.0
RAS_oregon_0.5_Rnd_3_0,True,272,1007,0.11764705882352941,0.3027761842272333,-0.05514836128293744,0.3583691653722962,0.3384261592091171,8,3.4003690036900367,125324.0
RNE_facebook1912_0.5_Rnd_1_1,False,372,673,0.056451612903225805,0.035963319834287556,0.034046604606623405,0.0382380836009868,0.20171315527937247,17,6.090963104657566,420313.0
RNE_facebook1912_0.5_Rnd_2_1,False,372,654,0.1935483870967742,0.024978277397632236,0.05674425655962985,0.025611917950627623,0.20429907084559992,13,5.834767991189172,402634.0
RNE_facebook1912_0.5_Rnd_3_1,False,372,613,0.26881720430107525,0.03453860953860952,0.08592794793526809,0.034904499622241535,0.17482313282062575,19,7.368402747587166,508464.0
RNE_facebook1912_0.5_Rnd_5_1,False,372,758,0.3010752688172043,0.035497775820356466,0.2422146343981072,0.03725531860612506,0.22302953590135738,14,5.432469640321131,374873.0
complete-graph-015_1,False,639,1053,0.16118935837245696,0.03648941911852708,0.5757396627429667,0.04532103018409749,0.11676126075846484,31,11.046080032966872,2251644.0
complete-graph-026_1,False,705,1099,0.18723404255319148,0.02627828436339071,0.5903371142409335,0.030902660512589577,0.1089434674327302,47,12.512157479045777,3105017.0
complete-graph-034_0,True,438,680,0.5296803652968036,0.049918460534898866,0.29303165318980434,0.05697071827208817,0.15000134375730156,34,9.267567369883912,886934.0
complete-graph-042_0,True,904,1542,0.5984513274336283,0.0749446902654868,0.25909074108884667,0.0818706981317601,0.13162327387035616,39,10.421336449788805,4253531.0
complete-graph-046_1,False,587,890,0.15843270868824533,0.02688407560639244,0.5651023840821583,0.03108916290347293,0.11079267354566905,32,11.72981144362205,2017422.0
complete-graph-048_0,True,1194,2426,0.33668341708542715,0.028314854696764282,0.48048666009416446,0.030597476922853882,0.1422310695244056,42,9.81730670676658,6992092.0
complete-graph-049_0,True,607,928,0.5090609555189456,0.060143563191339164,0.32925168025175483,0.06719685677675796,0.135266190643766,40,10.501340249346187,1931417.0
complete-graph-057_0,True,612,1241,0.5049019607843137,0.0739209320091674,0.5657624789857834,0.0918970576446068,0.14929886439776918,40,10.8772825005616,2033682.0
complete-graph-063_0,True,1225,3127,0.7420408163265306,0.09398727802809465,0.351069542096607,0.1162960950614013,0.16658514819523002,32,7.6724983326664,5752072.0
complete-graph-06_0,True,761,771,0.12746386333771353,0.0,-0.1631430498282389,0.0,0.05962021458981805,52,22.80820941973857,6595678.0
complete-graph-074_0,True,921,1269,0.33767643865363733,0.012588973338158999,0.32788571400847655,0.013700601485617766,0.11386594371606466,30,11.218739083227115,4752931.0
complete-graph-081_0,True,1234,1613,0.2520259319286872,0.009047233155823106,0.35337232837574745,0.009422834503871779,0.09602124339743873,52,14.493278440929544,11025921.0
complete-graph-088_0,True,1125,1930,0.33955555555555555,0.016859772326438982,0.5834864896069721,0.018706450750895196,0.11466719833432694,48,12.672602609727164,8012253.0
fb414_1,False,148,1692,0.33783783783783783,0.6793500241563418,0.3039224601932679,0.8206359446060859,0.4658478449294923,7,2.691579334436477,29279.0
FF_facebook107_0.7_Rnd_1_1,False,723,4450,0.18118948824343015,0.32756389426119265,-0.3504557141117229,0.4717578775059766,0.32737510953676063,8,3.48150404401482,908683.0
FF_facebook107_0.7_Rnd_2_1,False,723,3325,0.14246196403872752,0.33474581722168095,-0.42948262715237323,0.4464543162847338,0.30997244512622985,7,3.668160902365107,957401.0
FF_facebook107_0.7_Rnd_3_1,False,723,2845,0.10511756569847856,0.3728111875788268,-0.45500094055646795,0.4802191354120114,0.31606224011681505,7,3.6055524266004606,941060.0
FF_facebook107_0.7_Rnd_4_1,False,723,4183,0.16874135546334718,0.3089199724831965,-0.3844011752864135,0.4365083458894738,0.3243669430552256,8,3.5217717804009916,919193.0
FF_facebook107_0.7_Rnd_5_1,False,723,3271,0.21300138312586445,0.337934784517889,-0.4025241813571746,0.4590559552689438,0.32207569042758905,7,3.505902231008839,915051.0
FF_facebook107_0.7_Rnd_7_1,False,723,4447,0.1355463347164592,0.3473992036180629,-0.3090431293874356,0.49218308713175535,0.339170996575606,8,3.33308429405026,869945.0
FF_facebook107_0.7_Rnd_8_1,False,723,3294,0.09820193637621023,0.31377518777703717,-0.37152024694946845,0.41198609353343496,0.3034191816442568,7,3.7352903989609314,974922.0
FF_facebook107_0.8_Rnd_1_1,False,827,5324,0.1354292623941959,0.34091779788305204,-0.32276132447710376,0.5039323697213567,0.3314435228331854,8,3.3922518159806296,1158627.0
FF_facebook107_0.8_Rnd_7_1,False,827,4904,0.08464328899637243,0.31193102654745625,-0.34224212862655495,0.45906250248243563,0.3141343877960172,8,3.624741253868383,1238034.0
GMD_email_0.6_Rnd_1_0,True,679,1462,0.2916053019145803,0.076928861665795,0.04548481962967843,0.08720073006063152,0.23553886648030659,10,4.655640561123637,1071640.0
GMD_email_0.6_Rnd_4_0,True,679,1488,0.19145802650957292,0.07750596883906209,0.04042539808664551,0.08869763562171212,0.23725630202763076,10,4.617609620255364,1062886.0
GMD_email_0.8_Rnd_1_0,True,906,3263,0.2571743929359823,0.14528169528020737,0.09381193256146167,0.19227693510978222,0.2816564567375506,8,3.850875074701499,1578724.0
GMD_email_0.8_Rnd_2_0,True,906,2876,0.25055187637969095,0.11980626406289302,0.091597041202259,0.15350884171044174,0.26874711430218995,9,4.047377215128121,1659283.0
GMD_email_0.8_Rnd_3_0,True,906,2830,0.24724061810154527,0.13949215394677345,0.07031780091692266,0.17850095185282824,0.264684716602267,9,4.11336089666191,1686334.0
GMD_email_0.8_Rnd_4_0,True,906,2942,0.26490066225165565,0.1349399260845145,0.06327996423522976,0.17362164904886598,0.27133077852909876,8,3.997733952898418,1638931.0
GMD_email_0.8_Rnd_5_0,True,906,3120,0.26269315673289184,0.1526828845373363,0.05680433538957319,0.19803629273780954,0.27961665426890536,9,3.8815776956569463,1591311.0
GMD_facebook1684_0.8_Rnd_10_1,False,620,2181,0.15483870967741936,0.08825279574306959,0.2697640934109277,0.11694082944146827,0.25586435158475435,12,4.662228359997916,894635.0
GMD_facebook1684_0.8_Rnd_1_1,False,620,3508,0.2,0.14412487703815063,0.5095780659791619,0.2464835488979721,0.27717679519922034,11,4.211167856584502,808081.0
GMD_facebook1684_0.8_Rnd_2_1,False,620,2796,0.2032258064516129,0.12043376140137195,0.36159477082098174,0.1867726252293754,0.2689769601792131,9,4.322236698108291,829394.0
GMD_facebook1684_0.8_Rnd_3_1,False,620,2496,0.15161290322580645,0.11589354267130024,0.32176320159611016,0.16970192512567742,0.259322122642734,12,4.654286309865027,893111.0
GMD_facebook1684_0.8_Rnd_5_1,False,620,2484,0.16451612903225807,0.10753545978189054,0.21641115744924827,0.1447482367863859,0.2704235809697261,11,4.316316639741519,828258.0
GMD_facebook1684_0.8_Rnd_7_1,False,620,2958,0.2161290322580645,0.13558084259687528,0.3812937237414237,0.21782942837698915,0.267745532835058,11,4.412225754338423,846662.0
GMD_facebook1684_0.8_Rnd_8_1,False,620,2398,0.15483870967741936,0.11652066256125629,0.2545771361315343,0.15739607049363133,0.26656593442696663,11,4.373495231643129,839230.0
GMD_facebook1684_0.8_Rnd_9_1,False,620,3196,0.2,0.12657537816098915,0.4064760343312624,0.21330308994839361,0.28703482980844613,9,4.009005159205795,769288.0
RAS_cagrqc_0.6_Rnd_1_0,True,543,2794,0.0847145488029466,0.7152273566731419,0.8717506287638512,0.7531828095734702,0.19321374243349324,15,6.489850699611969,955001.0
RAS_cagrqc_0.6_Rnd_2_0,True,487,3177,0.0944558521560575,0.7227508324723316,0.8580163378946711,0.7560635007251213,0.18666708247236205,22,7.509265596876822,888654.0
RAS_cagrqc_0.6_Rnd_3_0,True,603,3907,0.07628524046434494,0.7197809034631951,0.8893129240579087,0.7548319628948237,0.20706473673890624,15,5.858266805507347,1063293.0
RAS_cagrqc_0.6_Rnd_5_0,True,516,3085,0.08914728682170543,0.7008498454352599,0.9115931122005508,0.7342232696946723,0.2098799310783892,15,5.9154963498156095,785992.0
RAS_cagrqc_0.9_Rnd_1_0,True,512,3143,0.08984375,0.7082787577863672,0.758826408115513,0.7453286841890157,0.2026357457258204,20,6.579600354696673,860717.0
RAS_cagrqc_0.9_Rnd_2_0,True,588,3207,0.0782312925170068,0.7066929644669812,0.7714401684528175,0.7486627849483616,0.20993149117893337,14,5.774212240262374,996502.0
RAS_cagrqc_0.9_Rnd_3_0,True,569,3368,0.08084358523725835,0.6590051336564896,0.7912866480733192,0.7048310152043082,0.2256000591459241,16,5.3487153147355135,864331.0
RAS_cagrqc_0.9_Rnd_5_0,True,560,2460,0.08214285714285714,0.6715867011590451,0.8727281962654617,0.7136613668025598,0.20764301114663755,13,5.774763608484538,903866.0
RAS_email_0.6_Rnd_1_0,True,608,3364,0.42598684210526316,0.2588695790275894,0.014932561968291179,0.38913416137400647,0.34050331244000265,7,3.2087000346830834,592095.0
RAS_email_0.6_Rnd_2_0,True,562,3026,0.400355871886121,0.24977448320095927,0.08471024207772336,0.3740931504526045,0.3382662188130218,8,3.2440735595435197,511399.0
RAS_email_0.6_Rnd_3_0,True,617,3442,0.4051863857374392,0.27459019274337787,0.06435895390948998,0.4034351355200359,0.3376341224560641,7,3.238728451451304,615475.0
RAS_email_0.6_Rnd_4_0,True,576,3026,0.3784722222222222,0.2552806081064819,0.10221973048029376,0.3680234256031887,0.3345329321939678,8,3.281316425120773,543386.0
RAS_email_0.6_Rnd_5_0,True,549,2998,0.3879781420765027,0.25804267450373175,0.10071276079731155,0.3829455097791681,0.3412069563703339,7,3.2118383790036296,483144.0
RAS_email_0.8_Rnd_1_0,True,603,3315,0.37976782752902155,0.2663029662532641,0.10963390504126629,0.38715977580815353,0.33633102089533506,8,3.2549048776053287,590775.0
RAS_email_0.8_Rnd_2_0,True,574,3004,0.43031358885017423,0.2709285256778067,0.09035855586121896,0.3860027434941845,0.3371990817347562,7,3.245337516950338,533699.0
RAS_email_0.8_Rnd_3_0,True,584,3287,0.3921232876712329,0.26990879708470594,0.07201620706334674,0.4004606728963011,0.3428052610989126,8,3.1897835945393456,543016.0
RAS_email_0.8_Rnd_4_0,True,599,3437,0.41903171953255425,0.27307534499517316,0.07994425099335115,0.40176419572871647,0.3412000172280496,7,3.2093288144678143,574794.0
RAS_email_0.8_Rnd_5_0,True,597,3200,0.32663316582914576,0.26040774027486024,0.1311361489380141,0.3780840322834698,0.33272985787496573,8,3.296971434352973,586551.0
RAS_oregon_0.5_Rnd_1_0,True,326,950,0.12269938650306748,0.2077626741421958,-0.15482807188082193,0.24097779516005627,0.3190231540783432,9,3.5568475696083057,188424.0
RAS_oregon_0.5_Rnd_2_0,True,309,1133,0.11326860841423948,0.33843052597379397,-0.15506016163132824,0.39288189983070787,0.35171223829321646,7,3.188290673727567,151718.0
RAS_oregon_0.5_Rnd_5_0,True,264,700,0.11742424242424243,0.26250139804378625,-0.1234946855747789,0.30695538781146264,0.32288453519448307,8,3.491560087567692,121213.0
RAS_oregon_0.7_Rnd_1_0,True,243,600,0.09876543209876543,0.2626335843181396,-0.05258598493917984,0.2954837899218206,0.31789645695386365,8,3.601877359453117,105906.0
RAS_oregon_0.7_Rnd_2_0,True,458,1644,0.0982532751091703,0.32294569476729373,-0.3779115424403023,0.3877289768591971,0.3414255751319267,8,3.2608429763121936,341257.0
RAS_oregon_0.7_Rnd_3_0,True,331,1236,0.11782477341389729,0.3714902498485328,-0.17613073159734535,0.4210931001521704,0.3446994328261402,8,3.256834203057768,177872.0
RAS_oregon_0.7_Rnd_4_0,True,378,1410,0.10582010582010581,0.342088126458685,-0.23015296907055616,0.39685318190397095,0.33976361674764083,9,3.344153930360827,238281.0
RAS_oregon_0.7_Rnd_5_0,True,318,957,0.1289308176100629,0.3387064647797911,-0.17098430597078088,0.38484375118453257,0.32265379139374295,7,3.52607979683749,177725.0
RAS_p2p_0.7_Rnd_1_0,True,779,1828,0.16174582798459564,0.05692976104313714,-0.2022500380283423,0.06860370501963173,0.2436820104836914,12,4.655084793304975,1410635.0
RAS_p2p_0.7_Rnd_2_0,True,788,2232,0.21192893401015228,0.0493397795940436,-0.1211108705090799,0.06635194583276664,0.23991579791671952,12,4.76812930939957,1478492.0
RAS_p2p_0.7_Rnd_3_0,True,517,761,0.05029013539651837,0.023262755885172657,-0.25437962968613637,0.027364279811342818,0.19048871710037946,14,5.9456389726058205,793065.0
